,index,ch1,ch2,ch3,dopp,UC,UC_count,Manual_Uc_Status
2172,11.194,0,0,0,0,0,0,-1
2173,11.199,0,0,0,0,0,0,-1
2174,11.204,0,0,0,0,0,0,-1
2175,11.21,0,0,0,0,0,0,-1
2176,11.216,0,0,0,0,0,0,-1
2177,11.221,0,0,0,0,0,0,-1
2178,11.225,0,0,0,0,0,0,-1
2179,11.23,0,0,0,0,0,0,-1
2180,11.235,0,0,0,0,0,0,-1
2181,11.24,0,0,0,0,0,0,-1
2182,11.245,0,0,0,0,0,0,-1
2183,11.25,0,0,0,0,0,0,-1
2184,11.255,0,0,0,0,0,0,-1
2185,11.26,0,0,0,0,0,0,-1
2186,11.265,0,0,0,0,0,0,-1
2187,11.27,0,0,0,0,0,0,-1
2188,11.275,0,0,0,0,0,0,-1
2189,11.28,0,0,0,0,0,0,-1
2190,11.285,0,0,0,0,0,0,-1
2191,11.29,0,0,0,0,0,0,-1
2192,11.295,0,0,0,0,0,0,-1
2193,11.301,0,0,0,0,0,0,-1
2194,11.305,0,0,0,0,0,0,-1
2195,11.31,0,0,0,0,0,0,-1
2196,11.315,0,0,0,0,0,0,-1
2197,11.32,0,0,0,0,0,0,-1
2198,11.325,0,0,0,0,0,0,-1
2199,11.33,0,0,0,0,0,0,-1
2200,11.335,0,0,0,0,0,0,-1
2201,11.342,0,0,0,0,0,0,-1
2202,11.347,0,0,0,0,0,0,-1
2203,11.351,0,0,0,0,0,0,-1
2204,11.356,0,0,0,0,0,0,-1
2205,11.362,0,0,0,0,0,0,-1
2206,11.367,0,0,0,0,0,0,-1
2207,11.372,0,0,0,0,0,0,-1
2208,11.377,0,0,0,0,0,0,-1
2209,11.382,0,0,0,0,0,0,-1
2210,11.387,0,0,0,0,0,0,-1
2211,11.392,0,0,0,0,0,0,-1
2212,11.397,0,0,0,0,0,0,-1
2213,11.402,0,0,0,0,0,0,-1
2214,11.408,0,0,0,0,0,0,-1
2215,11.412,0,0,0,0,0,0,-1
2216,11.419,0,0,0,0,0,0,-1
2217,11.425,0,0,0,0,0,0,-1
2218,11.429,0,0,0,0,0,0,-1
2219,11.435,0,0,0,0,0,0,-1
2220,11.44,0,0,0,0,0,0,-1
2221,11.444,0,0,0,0,0,0,-1
2222,11.449,0,0,0,0,0,0,-1
2223,11.455,0,0,0,0,0,0,-1
2224,11.46,0,0,0,0,0,0,-1
2225,11.465,0,0,0,0,0,0,-1
2226,11.47,0,0,0,0,0,0,-1
2227,11.475,0,0,0,0,0,0,-1
2228,11.48,0,0,0,0,0,0,-1
2229,11.485,0,0,0,0,0,0,-1
2230,11.49,0,0,0,0,0,0,-1
2231,11.495,0,0,0,0,0,0,-1
2232,11.5,0,0,0,0,0,0,-1
2233,11.505,0,0,0,0,0,0,-1
2234,11.51,0,0,0,0,0,0,-1
2235,11.516,0,0,0,0,0,0,-1
2236,11.52,0,0,0,0,0,0,-1
2237,11.525,0,0,0,0,0,0,-1
2238,11.53,0,0,0,0,0,0,-1
2239,11.535,0,0,0,0,0,0,-1
2240,11.541,0,0,0,0,0,0,-1
2241,11.547,0,0,0,0,0,0,-1
2242,11.551,0,0,0,0,0,0,-1
2243,11.556,0,0,0,0,0,0,-1
2244,11.561,0,0,0,0,0,0,-1
2245,11.566,0,0,0,0,0,0,-1
2246,11.571,0,0,0,0,0,0,-1
2247,11.576,0,0,0,0,0,0,-1
2248,11.581,0,0,0,0,0,0,-1
2249,11.586,0,0,0,0,0,0,-1
2250,11.591,0,0,0,0,0,0,-1
2251,11.598,0,0,0,0,0,0,-1
2252,11.602,0,0,0,0,0,0,-1
2253,11.608,0,0,0,0,0,0,-1
2254,11.612,0,0,0,0,0,0,-1
2255,11.619,0,0,0,0,0,0,-1
2256,11.624,0,0,0,0,0,0,-1
2257,11.629,0,0,0,0,0,0,-1
2258,11.633,0,0,0,0,0,0,-1
2259,11.638,0,0,0,0,0,0,-1
2260,11.643,0,0,0,0,0,0,-1
2261,11.648,0,0,0,0,0,0,-1
2262,11.653,0,0,0,0,0,0,-1
2263,11.658,0,0,0,0,0,0,-1
2264,11.663,0,0,0,0,0,0,-1
2265,11.67,0,0,0,0,0,0,-1
2266,11.674,0,0,0,0,0,0,-1
2267,11.679,0,0,0,0,0,0,-1
2268,11.684,0,0,0,0,0,0,-1
2269,11.689,0,0,0,0,0,0,-1
2270,11.694,0,0,0,0,0,0,-1
2271,11.699,0,0,0,0,0,0,-1
2272,11.704,0,0,0,0,0,0,-1
2273,11.709,0,0,0,0,0,0,-1
2274,11.714,0,0,0,0,0,0,-1
2275,11.719,0,0,0,0,0,0,-1
2276,11.724,0,0,0,0,0,0,-1
2277,11.73,0,0,0,0,0,0,-1
2278,11.735,0,0,0,0,0,0,-1
2279,11.74,0,0,0,0,0,0,-1
2280,11.747,0,0,0,0,0,0,-1
2281,11.751,0,0,0,0,0,0,-1
2282,11.756,0,0,0,0,0,0,-1
2283,11.762,0,0,0,0,0,0,-1
2284,11.766,0,0,0,0,0,0,-1
2285,11.772,0,0,0,0,0,0,-1
2286,11.776,0,0,0,0,0,0,-1
2287,11.782,0,0,0,0,0,0,-1
2288,11.787,0,0,0,0,0,0,-1
2289,11.791,0,0,0,0,0,0,-1
2290,11.796,0,0,0,0,0,0,-1
2291,11.801,0,0,0,0,0,0,-1
2292,11.806,0,0,0,0,0,0,-1
2293,11.811,0,0,0,0,0,0,-1
2294,11.818,0,0,0,0,0,0,-1
2295,11.825,0,0,0,0,0,0,-1
2296,11.83,0,0,0,0,0,0,-1
2297,11.835,0,0,0,0,0,0,-1
2298,11.841,0,0,0,0,0,0,-1
2299,11.846,0,0,0,0,0,0,-1
2300,11.85,0,0,0,0,0,0,-1
2301,11.855,0,0,0,0,0,0,-1
2302,11.86,0,0,0,0,0,0,-1
2303,11.867,0,0,0,0,0,0,-1
2304,11.871,0,0,0,0,0,0,-1
2305,11.877,0,0,0,0,0,0,-1
2306,11.881,0,0,0,0,0,0,-1
2307,11.886,0,0,0,0,0,0,-1
2308,11.891,0,0,0,0,0,0,-1
2309,11.896,0,0,0,0,0,0,-1
2310,11.903,0,0,0,0,0,0,-1
2311,11.909,0,0,0,0,0,0,-1
2312,11.914,0,0,0,0,0,0,-1
2313,11.92,0,0,0,0,0,0,-1
2314,11.926,0,0,0,0,0,0,-1
2315,11.93,0,0,0,0,0,0,-1
2316,11.935,0,0,0,0,0,0,-1
2317,11.94,0,0,0,0,0,0,-1
2318,11.945,0,0,0,0,0,0,-1
2319,11.951,0,0,0,0,0,0,-1
2320,11.955,0,0,0,0,0,0,-1
2321,11.96,0,0,0,0,0,0,-1
2322,11.965,0,0,0,0,0,0,-1
2323,11.971,0,0,0,0,0,0,-1
2324,11.978,0,0,0,0,0,0,-1
2325,11.983,0,0,0,0,0,0,-1
2326,11.987,0,0,0,0,0,0,-1
2327,11.992,0,0,0,0,0,0,-1
2328,11.997,0,0,0,0,0,0,-1
2329,12.3,0,0,0,0,0,0,-1
2330,12.8,0,0,0,0,0,0,-1
2331,12.13,0,0,0,0,0,0,-1
2332,12.17,0,0,0,0,0,0,-1
2333,12.22,0,0,0,0,0,0,-1
2334,12.28,0,0,0,0,0,0,-1
2335,12.32,0,0,0,0,0,0,-1
2336,12.37,0,0,0,0,0,0,-1
2337,12.42,0,0,0,0,0,0,-1
2338,12.47,0,0,0,0,0,0,-1
2339,12.52,0,0,0,0,0,0,-1
2340,12.58,0,0,0,0,0,0,-1
2341,12.62,0,0,0,0,0,0,-1
2342,12.68,0,0,0,0,0,0,-1
2343,12.72,0,0,0,0,0,0,-1
2344,12.77,0,0,0,0,0,0,-1
2345,12.82,0,0,0,0,0,0,-1
2346,12.87,0,0,0,0,0,0,-1
2347,12.92,0,0,0,0,0,0,-1
2348,12.98,0,0,0,0,0,0,-1
2349,12.102,0,0,0,0,0,0,-1
2350,12.108,0,0,0,0,0,0,-1
2351,12.112,0,0,0,0,0,0,-1
2352,12.117,0,0,0,0,0,0,-1
2353,12.122,0,0,0,0,0,0,-1
2354,12.127,0,0,0,0,0,0,-1
2355,12.132,0,0,0,0,0,0,-1
2356,12.137,0,0,0,0,0,0,-1
2357,12.142,0,0,0,0,0,0,-1
2358,12.148,0,0,0,0,0,0,-1
2359,12.152,0,0,0,0,0,0,-1
2360,12.158,0,0,0,0,0,0,-1
2361,12.162,0,0,0,0,0,0,-1
2362,12.167,0,0,0,0,0,0,-1
2363,12.172,0,0,0,0,0,0,-1
2364,12.177,0,0,0,0,0,0,-1
2365,12.183,0,0,0,0,0,0,-1
2366,12.187,0,0,0,0,0,0,-1
2367,12.192,0,0,0,0,0,0,-1
2368,12.197,0,0,0,0,0,0,-1
2369,12.202,0,0,0,0,0,0,-1
2370,12.207,0,0,0,0,0,0,-1
2371,12.212,0,0,0,0,0,0,-1
2372,12.219,0,0,0,0,0,0,-1
2373,12.223,0,0,0,0,0,0,-1
2374,12.23,0,0,0,0,0,0,-1
2375,12.234,0,0,0,0,0,0,-1
2376,12.24,0,0,0,0,0,0,-1
2377,12.244,0,0,0,0,0,0,-1
2378,12.249,0,0,0,0,0,0,-1
2379,12.254,0,0,0,0,0,0,-1
2380,12.26,0,0,0,0,0,0,-1
2381,12.265,0,0,0,0,0,0,-1
2382,12.271,0,0,0,0,0,0,-1
2383,12.276,0,0,0,0,0,0,-1
2384,12.28,0,0,0,0,0,0,-1
2385,12.285,0,0,0,0,0,0,-1
2386,12.29,0,0,0,0,0,0,-1
2387,12.295,0,0,0,0,0,0,-1
2388,12.303,0,0,0,0,0,0,-1
2389,12.309,0,0,0,0,0,0,-1
2390,12.313,0,0,0,0,0,0,-1
2391,12.319,0,0,0,0,0,0,-1
2392,12.324,0,0,0,0,0,0,-1
2393,12.331,0,0,0,0,0,0,-1
2394,12.336,0,0,0,0,0,0,-1
2395,12.342,0,0,0,0,0,0,-1
2396,12.349,0,0,0,0,0,0,-1
2397,12.353,0,0,0,0,0,0,-1
2398,12.358,0,0,0,0,0,0,-1
2399,12.363,0,0,0,0,0,0,-1
2400,12.368,0,0,0,0,0,0,-1
2401,12.373,0,0,0,0,0,0,-1
2402,12.378,0,0,0,0,0,0,-1
2403,12.383,0,0,0,0,0,0,-1
2404,12.389,0,0,0,0,0,0,-1
2405,12.393,0,0,0,0,0,0,-1
2406,12.4,0,0,0,0,0,0,-1
2407,12.404,0,0,0,0,0,0,-1
2408,12.41,0,0,0,0,0,0,-1
2409,12.416,0,0,0,0,0,0,-1
2410,12.42,0,0,0,0,0,0,-1
2411,12.426,0,0,0,0,0,0,-1
2412,12.431,0,0,0,0,0,0,-1
2413,12.435,0,0,0,0,0,0,-1
2414,12.44,0,0,0,0,0,0,-1
2415,12.445,0,0,0,0,0,0,-1
2416,12.452,0,0,0,0,0,0,-1
2417,12.456,0,0,0,0,0,0,-1
2418,12.462,0,0,0,0,0,0,-1
2419,12.467,0,0,0,0,0,0,-1
2420,12.471,0,0,0,0,0,0,-1
2421,12.476,0,0,0,0,0,0,-1
2422,12.483,0,0,0,0,0,0,-1
2423,12.489,0,0,0,0,0,0,-1
2424,12.493,0,0,0,0,0,0,-1
2425,12.497,0,0,0,0,0,0,-1
2426,12.503,0,0,0,0,0,0,-1
2427,12.507,0,0,0,0,0,0,-1
2428,12.512,0,0,0,0,0,0,-1
2429,12.517,0,0,0,0,0,0,-1
2430,12.522,0,0,0,0,0,0,-1
2431,12.527,0,0,0,0,0,0,-1
2432,12.532,0,0,0,0,0,0,-1
2433,12.538,0,0,0,0,0,0,-1
2434,12.543,0,0,0,0,0,0,-1
2435,12.549,0,0,0,0,0,0,-1
2436,12.553,0,0,0,0,0,0,-1
2437,12.558,0,0,0,0,0,0,-1
2438,12.563,0,0,0,0,0,0,-1
2439,12.568,0,0,0,0,0,0,-1
2440,12.573,0,0,0,0,0,0,-1
2441,12.578,0,0,0,0,0,0,-1
2442,12.583,0,0,0,0,0,0,-1
2443,12.588,0,0,0,0,0,0,-1
2444,12.594,0,0,0,0,0,0,-1
2445,12.598,0,0,0,0,0,0,-1
2446,12.603,0,0,0,0,0,0,-1
2447,12.608,0,0,0,0,0,0,-1
2448,12.613,0,0,0,0,0,0,-1
2449,12.619,0,0,0,0,0,0,-1
2450,12.623,0,0,0,0,0,0,-1
2451,12.629,0,0,0,0,0,0,-1
2452,12.633,0,0,0,0,0,0,-1
2453,12.638,0,0,0,0,0,0,-1
2454,12.643,0,0,0,0,0,0,-1
2455,12.648,0,0,0,0,0,0,-1
2456,12.653,0,0,0,0,0,0,-1
2457,12.659,0,0,0,0,0,0,-1
2458,12.664,0,0,0,0,0,0,-1
2459,12.668,0,0,0,0,0,0,-1
2460,12.673,0,0,0,0,0,0,-1
2461,12.678,0,0,0,0,0,0,-1
2462,12.683,0,0,0,0,0,0,-1
2463,12.688,0,0,0,0,0,0,-1
2464,12.694,0,0,0,0,0,0,-1
2465,12.699,0,0,0,0,0,0,-1
2466,12.703,0,0,0,0,0,0,-1
2467,12.708,0,0,0,0,0,0,-1
2468,12.713,0,0,0,0,0,0,-1
2469,12.718,0,0,0,0,0,0,-1
2470,12.723,0,0,0,0,0,0,-1
2471,12.728,0,0,0,0,0,0,-1
2472,12.735,0,0,0,0,0,0,-1
2473,12.739,0,0,0,0,0,0,-1
2474,12.744,0,0,0,0,0,0,-1
2475,12.749,0,0,0,0,0,0,-1
2476,12.754,0,0,0,0,0,0,-1
2477,12.759,0,0,0,0,0,0,-1
2478,12.764,0,0,0,0,0,0,-1
2479,12.769,0,0,0,0,0,0,-1
2480,12.774,0,0,0,0,0,0,-1
2481,12.781,0,0,0,0,0,0,-1
2482,12.786,0,0,0,0,0,0,-1
2483,12.79,0,0,0,0,0,0,-1
2484,12.796,0,0,0,0,0,0,-1
2485,12.8,0,0,0,0,0,0,-1
2486,12.805,0,0,0,0,0,0,-1
2487,12.81,0,0,0,0,0,0,-1
2488,12.815,0,0,0,0,0,0,-1
2489,12.82,0,0,0,0,0,0,-1
2490,12.826,0,0,0,0,0,0,-1
2491,12.83,0,0,0,0,0,0,-1
2492,12.835,0,0,0,0,0,0,-1
2493,12.84,0,0,0,0,0,0,-1
2494,12.845,0,0,0,0,0,0,-1
2495,12.85,0,0,0,0,0,0,-1
2496,12.855,0,0,0,0,0,0,-1
2497,12.862,0,0,0,0,0,0,-1
2498,12.867,0,0,0,0,0,0,-1
2499,12.871,0,0,0,0,0,0,-1
2500,12.876,0,0,0,0,0,0,-1
2501,12.883,0,0,0,0,0,0,-1
2502,12.887,0,0,0,0,0,0,-1
2503,12.893,0,0,0,0,0,0,-1
2504,12.899,0,0,0,0,0,0,-1
2505,12.903,0,0,0,0,0,0,-1
2506,12.908,0,0,0,0,0,0,-1
2507,12.913,0,0,0,0,0,0,-1
2508,12.919,0,0,0,0,0,0,-1
2509,12.923,0,0,0,0,0,0,-1
2510,12.928,0,0,0,0,0,0,-1
2511,12.933,0,0,0,0,0,0,-1
2512,12.94,0,0,0,0,0,0,-1
2513,12.947,0,0,0,0,0,0,-1
2514,12.951,0,0,0,0,0,0,-1
2515,12.956,0,0,0,0,0,0,-1
2516,12.961,0,0,0,0,0,0,-1
2517,12.966,0,0,0,0,0,0,-1
2518,12.972,0,0,0,0,0,0,-1
2519,12.977,0,0,0,0,0,0,-1
2520,12.981,0,0,0,0,0,0,-1
2521,12.986,0,0,0,0,0,0,-1
2522,12.991,0,0,0,0,0,0,-1
2523,12.996,0,0,0,0,0,0,-1
2524,13.1,0,0,0,0,0,0,-1
2525,13.6,0,0,0,0,0,0,-1
2526,13.11,0,0,0,0,0,0,-1
2527,13.16,0,0,0,0,0,0,-1
2528,13.21,0,0,0,0,0,0,-1
2529,13.26,0,0,0,0,0,0,-1
2530,13.31,0,0,0,0,0,0,-1
2531,13.36,0,0,0,0,0,0,-1
2532,13.41,0,0,0,0,0,0,-1
2533,13.46,0,0,0,0,0,0,-1
2534,13.52,0,0,0,0,0,0,-1
2535,13.57,0,0,0,0,0,0,-1
2536,13.61,0,0,0,0,0,0,-1
2537,13.68,0,0,0,0,0,0,-1
2538,13.72,0,0,0,0,0,0,-1
2539,13.77,0,0,0,0,0,0,-1
2540,13.82,0,0,0,0,0,0,-1
2541,13.87,0,0,0,0,0,0,-1
2542,13.92,0,0,0,0,0,0,-1
2543,13.97,0,0,0,0,0,0,-1
2544,13.105,0,0,0,0,0,0,-1
2545,13.11,0,0,0,0,0,0,-1
2546,13.114,0,0,0,0,0,0,-1
2547,13.119,0,0,0,0,0,0,-1
2548,13.124,0,0,0,0,0,0,-1
2549,13.129,0,0,0,0,0,0,-1
2550,13.134,0,0,0,0,0,0,-1
2551,13.139,0,0,0,0,0,0,-1
2552,13.144,0,0,0,0,0,0,-1
2553,13.149,0,0,0,0,0,0,-1
2554,13.154,0,0,0,0,0,0,-1
2555,13.159,0,0,0,0,0,0,-1
2556,13.164,0,0,0,0,0,0,-1
2557,13.169,0,0,0,0,0,0,-1
2558,13.174,0,0,0,0,0,0,-1
2559,13.181,0,0,0,0,0,0,-1
2560,13.185,0,0,0,0,0,0,-1
2561,13.19,0,0,0,0,0,0,-1
2562,13.195,0,0,0,0,0,0,-1
2563,13.2,0,0,0,0,0,0,-1
2564,13.206,0,0,0,0,0,0,-1
2565,13.21,0,0,0,0,0,0,-1
2566,13.215,0,0,0,0,0,0,-1
2567,13.22,0,0,0,0,0,0,-1
2568,13.227,0,0,0,0,0,0,-1
2569,13.232,0,0,0,0,0,0,-1
2570,13.236,0,0,0,0,0,0,-1
2571,13.241,0,0,0,0,0,0,-1
2572,13.246,0,0,0,0,0,0,-1
2573,13.251,0,0,0,0,0,0,-1
2574,13.257,0,0,0,0,0,0,-1
2575,13.262,0,0,0,0,0,0,-1
2576,13.266,0,0,0,0,0,0,-1
2577,13.271,0,0,0,0,0,0,-1
2578,13.276,0,0,0,0,0,0,-1
2579,13.281,0,0,0,0,0,0,-1
2580,13.286,0,0,0,0,0,0,-1
2581,13.293,0,0,0,0,0,0,-1
2582,13.299,0,0,0,0,0,0,-1
2583,13.303,0,0,0,0,0,0,-1
2584,13.311,0,0,0,0,0,0,-1
2585,13.315,0,0,0,0,0,0,-1
2586,13.32,0,0,0,0,0,0,-1
2587,13.325,0,0,0,0,0,0,-1
2588,13.33,0,0,0,0,0,0,-1
2589,13.337,0,0,0,0,0,0,-1
2590,13.342,0,0,0,0,0,0,-1
2591,13.347,0,0,0,0,0,0,-1
2592,13.352,0,0,0,0,0,0,-1
2593,13.356,0,0,0,0,0,0,-1
2594,13.361,0,0,0,0,0,0,-1
2595,13.366,0,0,0,0,0,0,-1
2596,13.373,0,0,0,0,0,0,-1
2597,13.378,0,0,0,0,0,0,-1
2598,13.382,0,0,0,0,0,0,-1
2599,13.387,0,0,0,0,0,0,-1
2600,13.392,0,0,0,0,0,0,-1
2601,13.397,0,0,0,0,0,0,-1
2602,13.402,0,0,0,0,0,0,-1
2603,13.407,0,0,0,0,0,0,-1
2604,13.412,0,0,0,0,0,0,-1
2605,13.417,0,0,0,0,0,0,-1
2606,13.422,0,0,0,0,0,0,-1
2607,13.427,0,0,0,0,0,0,-1
2608,13.432,0,0,0,0,0,0,-1
2609,13.437,0,0,0,0,0,0,-1
2610,13.442,0,0,0,0,0,0,-1
2611,13.447,0,0,0,0,0,0,-1
2612,13.453,0,0,0,0,0,0,-1
2613,13.457,0,0,0,0,0,0,-1
2614,13.463,0,0,0,0,0,0,-1
2615,13.468,0,0,0,0,0,0,-1
2616,13.472,0,0,0,0,0,0,-1
2617,13.477,0,0,0,0,0,0,-1
2618,13.482,0,0,0,0,0,0,-1
2619,13.487,0,0,0,0,0,0,-1
2620,13.492,0,0,0,0,0,0,-1
2621,13.497,0,0,0,0,0,0,-1
2622,13.502,0,0,0,0,0,0,-1
2623,13.507,0,0,0,0,0,0,-1
2624,13.514,0,0,0,0,0,0,-1
2625,13.519,0,0,0,0,0,0,-1
2626,13.525,0,0,0,0,0,0,-1
2627,13.529,0,0,0,0,0,0,-1
2628,13.535,0,0,0,0,0,0,-1
2629,13.541,0,0,0,0,0,0,-1
2630,13.545,0,0,0,0,0,0,-1
2631,13.55,0,0,0,0,0,0,-1
2632,13.555,0,0,0,0,0,0,-1
2633,13.56,0,0,0,0,0,0,-1
2634,13.565,0,0,0,0,0,0,-1
2635,13.57,0,0,0,0,0,0,-1
2636,13.575,0,0,0,0,0,0,-1
2637,13.58,0,0,0,0,0,0,-1
2638,13.586,0,0,0,0,0,0,-1
2639,13.593,0,0,0,0,0,0,-1
2640,13.597,0,0,0,0,0,0,-1
2641,13.602,0,0,0,0,0,0,-1
2642,13.607,0,0,0,0,0,0,-1
2643,13.612,0,0,0,0,0,0,-1
2644,13.617,0,0,0,0,0,0,-1
2645,13.623,0,0,0,0,0,0,-1
2646,13.628,0,0,0,0,0,0,-1
2647,13.633,0,0,0,0,0,0,-1
2648,13.637,0,0,0,0,0,0,-1
2649,13.642,0,0,0,0,0,0,-1
2650,13.647,0,0,0,0,0,0,-1
2651,13.652,0,0,0,0,0,0,-1
2652,13.657,0,0,0,0,0,0,-1
2653,13.662,0,0,0,0,0,0,-1
2654,13.667,0,0,0,0,0,0,-1
2655,13.672,0,0,0,0,0,0,-1
2656,13.677,0,0,0,0,0,0,-1
2657,13.683,0,0,0,0,0,0,-1
2658,13.688,0,0,0,0,0,0,-1
2659,13.693,0,0,0,0,0,0,-1
2660,13.698,0,0,0,0,0,0,-1
2661,13.704,0,0,0,0,0,0,-1
2662,13.709,0,0,0,0,0,0,-1
2663,13.713,0,0,0,0,0,0,-1
2664,13.718,0,0,0,0,0,0,-1
2665,13.723,0,0,0,0,0,0,-1
2666,13.728,0,0,0,0,0,0,-1
2667,13.733,0,0,0,0,0,0,-1
2668,13.738,0,0,0,0,0,0,-1
2669,13.743,0,0,0,0,0,0,-1
2670,13.748,0,0,0,0,0,0,-1
2671,13.754,0,0,0,0,0,0,-1
2672,13.759,0,0,0,0,0,0,-1
2673,13.764,0,0,0,0,0,0,-1
2674,13.771,0,0,0,0,0,0,-1
2675,13.777,0,0,0,0,0,0,-1
2676,13.781,0,0,0,0,0,0,-1
2677,13.788,0,0,0,0,0,0,-1
2678,13.792,0,0,0,0,0,0,-1
2679,13.797,0,0,0,0,0,0,-1
2680,13.802,0,0,0,0,0,0,-1
2681,13.807,0,0,0,0,0,0,-1
2682,13.812,0,0,0,0,0,0,-1
2683,13.817,0,0,0,0,0,0,-1
2684,13.824,0,0,0,0,0,0,-1
2685,13.829,0,0,0,0,0,0,-1
2686,13.833,0,0,0,0,0,0,-1
2687,13.838,0,0,0,0,0,0,-1
2688,13.843,0,0,0,0,0,0,-1
2689,13.848,0,0,0,0,0,0,-1
2690,13.853,0,0,0,0,0,0,-1
2691,13.859,0,0,0,0,0,0,-1
2692,13.863,0,0,0,0,0,0,-1
2693,13.87,0,0,0,0,0,0,-1
2694,13.874,0,0,0,0,0,0,-1
2695,13.879,0,0,0,0,0,0,-1
2696,13.884,0,0,0,0,0,0,-1
2697,13.889,0,0,0,0,0,0,-1
2698,13.894,0,0,0,0,0,0,-1
2699,13.899,0,0,0,0,0,0,-1
2700,13.904,0,0,0,0,0,0,-1
2701,13.909,0,0,0,0,0,0,-1
2702,13.914,0,0,0,0,0,0,-1
2703,13.919,0,0,0,0,0,0,-1
2704,13.926,0,0,0,0,0,0,-1
2705,13.93,0,0,0,0,0,0,-1
2706,13.936,0,0,0,0,0,0,-1
2707,13.941,0,0,0,0,0,0,-1
2708,13.948,0,0,0,0,0,0,-1
2709,13.953,0,0,0,0,0,0,-1
2710,13.957,0,0,0,0,0,0,-1
2711,13.962,0,0,0,0,0,0,-1
2712,13.967,0,0,0,0,0,0,-1
2713,13.972,0,0,0,0,0,0,-1
2714,13.977,0,0,0,0,0,0,-1
2715,13.984,0,0,0,0,0,0,-1
2716,13.988,0,0,0,0,0,0,-1
2717,13.994,0,0,0,0,0,0,-1
2718,13.998,0,0,0,0,0,0,-1
2719,14.3,0,0,0,0,0,0,-1
2720,14.9,0,0,0,0,0,0,-1
2721,14.13,0,0,0,0,0,0,-1
2722,14.18,0,0,0,0,0,0,-1
2723,14.25,0,0,0,0,0,0,-1
2724,14.29,0,0,0,0,0,0,-1
2725,14.34,0,0,0,0,0,0,-1
2726,14.38,0,0,0,0,0,0,-1
2727,14.43,0,0,0,0,0,0,-1
2728,14.48,0,0,0,0,0,0,-1
2729,14.53,0,0,0,0,0,0,-1
2730,14.58,0,0,0,0,0,0,-1
2731,14.65,0,0,0,0,0,0,-1
2732,14.71,0,0,0,0,0,0,-1
2733,14.75,0,0,0,0,0,0,-1
2734,14.8,0,0,0,0,0,0,-1
2735,14.85,0,0,0,0,0,0,-1
2736,14.9,0,0,0,0,0,0,-1
2737,14.95,0,0,0,0,0,0,-1
2738,14.1,0,0,0,0,0,0,-1
2739,14.105,0,0,0,0,0,0,-1
2740,14.11,0,0,0,0,0,0,-1
2741,14.116,0,0,0,0,0,0,-1
2742,14.12,0,0,0,0,0,0,-1
2743,14.125,0,0,0,0,0,0,-1
2744,14.131,0,0,0,0,0,0,-1
2745,14.135,0,0,0,0,0,0,-1
2746,14.14,0,0,0,0,0,0,-1
2747,14.145,0,0,0,0,0,0,-1
2748,14.15,0,0,0,0,0,0,-1
2749,14.155,0,0,0,0,0,0,-1
2750,14.16,0,0,0,0,0,0,-1
2751,14.165,0,0,0,0,0,0,-1
2752,14.17,0,0,0,0,0,0,-1
2753,14.175,0,0,0,0,0,0,-1
2754,14.182,0,0,0,0,0,0,-1
2755,14.187,0,0,0,0,0,0,-1
2756,14.193,0,0,0,0,0,0,-1
2757,14.197,0,0,0,0,0,0,-1
2758,14.202,0,0,0,0,0,0,-1
2759,14.207,0,0,0,0,0,0,-1
2760,14.212,0,0,0,0,0,0,-1
2761,14.218,0,0,0,0,0,0,-1
2762,14.223,0,0,0,0,0,0,-1
2763,14.23,0,0,0,0,0,0,-1
2764,14.234,0,0,0,0,0,0,-1
2765,14.239,0,0,0,0,0,0,-1
2766,14.244,0,0,0,0,0,0,-1
2767,14.249,0,0,0,0,0,0,-1
2768,14.254,0,0,0,0,0,0,-1
2769,14.259,0,0,0,0,0,0,-1
2770,14.264,0,0,0,0,0,0,-1
2771,14.269,0,0,0,0,0,0,-1
2772,14.275,0,0,0,0,0,0,-1
2773,14.279,0,0,0,0,0,0,-1
2774,14.284,0,0,0,0,0,0,-1
2775,14.289,0,0,0,0,0,0,-1
2776,14.294,0,0,0,0,0,0,-1
2777,14.299,0,0,0,0,0,0,-1
2778,14.304,0,0,0,0,0,0,-1
2779,14.309,0,0,0,0,0,0,-1
2780,14.315,0,0,0,0,0,0,-1
2781,14.319,0,0,0,0,0,0,-1
2782,14.324,0,0,0,0,0,0,-1
2783,14.329,0,0,0,0,0,0,-1
2784,14.335,0,0,0,0,0,0,-1
2785,14.339,0,0,0,0,0,0,-1
2786,14.345,0,0,0,0,0,0,-1
2787,14.351,0,0,0,0,0,0,-1
2788,14.356,0,0,7,0,0,0,-1
2789,14.36,0,0,0,0,0,0,-1
2790,14.365,0,0,0,0,0,0,-1
2791,14.37,0,0,0,0,0,0,-1
2792,14.375,0,0,0,0,2,0,-1
2793,14.38,0,0,1,0,0,0,-1
2794,14.385,0,0,0,0,0,0,-1
2795,14.392,0,0,0,0,1,0,-1
2796,14.396,0,0,6,0,3,0,-1
2797,14.401,0,0,0,0,0,0,-1
2798,14.406,0,0,0,0,0,0,-1
2799,14.411,0,0,0,0,0,0,-1
2800,14.416,0,0,2,0,0,0,-1
2801,14.421,0,0,0,0,0,0,-1
2802,14.426,0,0,0,0,0,0,-1
2803,14.431,0,0,0,0,0,0,-1
2804,14.437,0,0,0,0,0,0,-1
2805,14.441,0,0,0,0,0,0,-1
